Frequency (rad/s),Pxx
26.827859868663406,0.03815887041881203
26.89068858029962,0.09856719711297189
26.953517291935828,0.12899308339903076
27.016346003572043,0.046786717795138495
27.079174715208257,0.02134050372978287
27.14200342684447,0.07819090342364751
27.204832138480686,0.14903844186537468
27.2676608501169,0.14358850260549516
27.330489561753115,0.09774471345279724
27.39331827338933,0.050597432056956396
27.456146985025544,0.11924118286010385
27.51897569666176,0.0733561297020317
27.581804408297973,0.0695259817289018
27.644633119934184,0.14161590170039823
27.7074618315704,0.26998143851163975
27.770290543206613,0.22333600192168324
27.833119254842828,0.08759037211421414
27.895947966479042,0.073029521117521
27.958776678115257,0.11203872154317965
28.02160538975147,0.10846854978970745
28.084434101387686,0.06710188919035673
28.1472628130239,0.04814649000349694
28.210091524660115,0.037699078246776326
28.27292023629633,0.08750614656570187
28.335748947932537,0.18326061924495057
28.39857765956875,0.23680258960457393
28.461406371204966,0.19064925264209417
28.52423508284118,0.1309793177884988
28.587063794477395,0.17388672951402348
28.64989250611361,0.1258497189520424
28.712721217749824,0.004322991527964206
28.775549929386038,0.10682701107000164
28.838378641022253,0.06137526146786531
28.901207352658467,0.13487821472211858
28.96403606429468,0.1204914875501392
29.026864775930893,0.1963239381589491
29.089693487567107,0.132487789245065
29.15252219920332,0.13316155379171635
29.215350910839536,0.15180818506407365
29.27817962247575,0.11117107775660481
29.341008334111965,0.047997346866066916
29.40383704574818,0.1274554907378884
29.466665757384394,0.08333300505363361
29.52949446902061,0.04079781858213079
29.592323180656823,0.08350617361031368
29.655151892293038,0.04742265115195784
29.717980603929252,0.12107464675768287
29.78080931556546,0.15771411210037486
29.843638027201674,0.09862620672795376
29.90646673883789,0.10639985971755896
29.969295450474103,0.08325329907433655
30.032124162110318,0.08701025422868229
30.094952873746532,0.04234029314584163
30.157781585382747,0.07993967093813079
30.220610297018965,0.17058026734427081
30.28343900865518,0.17632006773723177
30.346267720291394,0.05187431794446729
30.40909643192761,0.17276748511540627
30.471925143563816,0.09136681432286181
30.53475385520003,0.09892076238263932
30.597582566836245,0.149073443097956
30.66041127847246,0.09191074551493714
30.723239990108674,0.14814106281402148
30.786068701744888,0.1096313798972586
30.848897413381103,0.030953318753992348
30.911726125017317,0.08954754602705738
30.97455483665353,0.02957394043189167
31.037383548289746,0.14231739631059487
31.10021225992596,0.0736901774742805
31.16304097156217,0.012309309784288692
31.225869683198386,0.08926103479350778
31.2886983948346,0.08161616163763379
31.351527106470815,0.0343193139820411
31.41435581810703,0.11646871047124269
31.477184529743244,0.1326881689669961
31.54001324137946,0.08347741432245515
31.602841953015673,0.07450696710426068
31.665670664651888,0.08772834242587493
31.728499376288102,0.056944519719612056
31.791328087924317,0.018005314596835284
31.854156799560524,0.020511602052828117
31.91698551119674,0.04118170188827157
31.979814222832953,0.07975116914338885
32.04264293446917,0.13196108051065458
32.105471646105386,0.0583196474081598
32.1683003577416,0.03443036420922378
32.231129069377815,0.045374884779711994
32.29395778101403,0.06589439868317692
32.356786492650244,0.07003002023673117
32.41961520428646,0.07551027267360107
32.48244391592267,0.07973270295370549
32.54527262755888,0.026422571765602032
32.608101339195095,0.00962400717513468
32.67093005083131,0.08878708724285453
32.733758762467524,0.06063951060652929
