time,disturbance,avg_freq_dev
37.7200000000003,80,-0.09424612539132937
37.7400000000003,80,-0.0941762112261273
37.7600000000003,80,-0.09410690076028061
37.78000000000031,80,-0.09403819273246228
37.80000000000031,80,-0.09397008590764955
37.82000000000031,80,-0.09390257907531918
37.840000000000316,80,-0.09383567104764268
37.86000000000032,80,-0.09376936065748254
37.88000000000032,80,-0.09370364675640985
37.900000000000325,80,-0.09363852821255136
37.92000000000033,80,-0.09357400390850046
37.94000000000033,80,-0.09351007273913581
37.960000000000335,80,-0.09344673360941158
37.98000000000034,80,-0.09338398543225424
38.00000000000034,80,-0.09332182712637405
38.020000000000344,80,-0.09326025761419032
38.04000000000035,80,-0.09319927581977794
38.06000000000035,80,-0.09313888066692755
38.080000000000354,80,-0.09307907107724134
38.10000000000036,80,-0.09301984596839219
38.12000000000036,80,-0.0929612042524326
38.14000000000036,80,-0.09290314483430961
38.160000000000366,80,-0.09284566661042959
38.18000000000037,80,-0.0927887684674289
38.20000000000037,80,-0.09273244928110103
