3.181102045867077385e-04 3.862768069142152546e-04 3.266038572256586381e-04 4.517662550170596452e-04
3.263020154375199629e-04 3.920970829759722271e-04 3.328315494781530944e-04 4.525942346712625219e-04
3.393050880192816196e-04 4.057036705244140297e-04 3.389528639301752863e-04 4.531272570950621451e-04
3.527058719417017077e-04 4.197230320576769268e-04 3.465583551733379631e-04 4.561174682612903356e-04
3.658206022284794779e-04 4.329274370751999773e-04 3.528316461860368184e-04 4.567459177112761040e-04
3.800373742008806297e-04 4.477381268999446420e-04 3.606442006153017942e-04 4.599128556764968184e-04
3.934438445932157257e-04 4.609385685995521370e-04 3.686819907178475928e-04 4.633636034587606655e-04
4.084205720950153458e-04 4.764049225613266368e-04 3.748123906325641938e-04 4.634518626662403407e-04
4.223211832717203612e-04 4.897837705416779180e-04 3.801340329236200101e-04 4.621553383659171088e-04
4.374987851893393062e-04 5.049966344701336185e-04 3.845997398418482755e-04 4.593978241534845048e-04
4.509189007568758481e-04 5.169739237213996077e-04 3.869801392578162006e-04 4.531731477809053713e-04
4.667620013463762586e-04 5.327509906651637468e-04 3.894908588435263392e-04 4.472650072008048068e-04
4.843730260004054070e-04 5.512176018497224076e-04 3.933993063625013456e-04 4.438297656371318961e-04
5.034314357959700963e-04 5.718332793977101529e-04 3.996308098103321755e-04 4.443928629203644466e-04
5.221857456001614611e-04 5.915720024439211034e-04 4.051471167191855478e-04 4.437498452998888516e-04
5.377048126601319646e-04 6.055414759541952402e-04 4.070673281790062660e-04 4.370969618111059021e-04
5.560721403460739667e-04 6.241323144412298969e-04 4.121450806628979566e-04 4.359551424674972409e-04
5.746266319844749084e-04 6.426427701152863381e-04 4.143423606783169094e-04 4.300042611792783982e-04
5.920451894858897888e-04 6.589346128944082023e-04 4.144065325871611432e-04 4.206500571383725985e-04
6.074702394120238798e-04 6.717720645704361882e-04 4.152604893431054026e-04 4.129572191882210507e-04
6.248226276419660986e-04 6.878187602690986327e-04 4.203289264734160835e-04 4.126564824089769832e-04
6.423637401838169780e-04 7.040626380588290616e-04 4.271571716827322158e-04 4.154539039599271298e-04
6.572411657841136824e-04 7.155917492377339342e-04 4.297051130072542771e-04 4.110972521122427284e-04
6.710956641768643562e-04 7.253486598741992362e-04 4.315992947999464568e-04 4.058933494748496649e-04
6.848486186680927210e-04 7.350020517571626910e-04 4.356778710679066980e-04 4.046789341572304150e-04
6.999233013060371681e-04 7.468008071825439414e-04 4.393765948981159602e-04 4.030080185667117543e-04
7.143604411753720976e-04 7.576476524613957484e-04 4.470609456684549398e-04 4.083360635534731141e-04
7.302347713263430354e-04 7.707964337274497051e-04 4.537527875110120511e-04 4.120554810104595290e-04
7.501590522424119193e-04 7.906702112343196856e-04 4.643356015746242268e-04 4.224547890820314912e-04
7.709815372392264231e-04 8.118354023202773622e-04 4.757960112897039362e-04 4.343393310696136217e-04
7.907194954326063471e-04 8.309716072909677405e-04 4.867680680636948701e-04 4.454128446716502346e-04
8.114166124060765047e-04 8.513891156283296411e-04 4.945948469576594980e-04 4.511833361835268378e-04
8.299686219379391302e-04 8.679084086772965653e-04 4.978029426024084417e-04 4.493248088828045105e-04
8.470172467589678986e-04 8.818469790751918376e-04 5.008311704043647483e-04 4.475336753838477649e-04
8.636442212938492393e-04 8.951150693056683389e-04 5.053446270426024305e-04 4.486218174709722751e-04
8.800249703062483020e-04 9.078175603277572822e-04 5.059890529018125794e-04 4.434427240130747001e-04
8.924217893679379978e-04 9.138773423506622558e-04 5.041527725513673952e-04 4.345483190818449719e-04
9.021002497396158953e-04 9.156788578457165104e-04 5.036726997571596993e-04 4.285223395733409372e-04
9.090557410258539358e-04 9.134100759123488060e-04 5.069027695779183655e-04 4.292954545783770584e-04
9.148953185926193962e-04 9.097140723102069195e-04 5.111584821286942280e-04 4.321420948108534469e-04
9.196406789685012111e-04 9.046693634566636182e-04 5.167121826196567104e-04 4.374844876068164972e-04
9.235008647920857653e-04 8.986750616819908248e-04 5.241499081968456486e-04 4.462638770930403608e-04
9.236204804111323129e-04 8.869781282922659885e-04 5.315813665647476770e-04 4.552498000700409440e-04
9.260148181007627670e-04 8.797339025038795196e-04 5.418344865276486164e-04 4.691527724600092300e-04
9.285449005827745928e-04 8.730961040394492195e-04 5.492522592881410532e-04 4.783239409718338794e-04
9.331087174042750759e-04 8.703316925162665665e-04 5.579768290889720221e-04 4.898591859377559015e-04
9.386717486890072465e-04 8.695913673890714925e-04 5.664283997668385614e-04 5.010465508159466733e-04
9.450753415722641529e-04 8.704977478814244574e-04 5.726642584211337397e-04 5.086082144755161433e-04
9.485574051939939634e-04 8.668310245862775485e-04 5.768403333043364009e-04 5.129404141660204135e-04
9.507427884364994366e-04 8.613937007220221929e-04 5.792745134666441595e-04 5.146277443952869792e-04
9.540037119433235563e-04 8.582855956464737401e-04 5.836653610911417180e-04 5.199571194767629379e-04
9.572488727733429164e-04 8.556643972745203676e-04 5.899187960763156930e-04 5.286924755751597508e-04
